c0.source	c0.geneId	c0.associationType	c0.originalSource	c0.sentence	c0.pmid	c1.pantherName	c1.symbol	c1.description	c2.diseaseId	c2.name	c2.hpoName	c2.STY	c2.MESH	c2.diseaseClassName	c2.doName	c2.type	c2.OMIM	c3.score	c4.year
ALL	79594	GeneticVariation	BEFREE	Mutations in the gene encoding parkin, a neuroprotective protein with dual functions as an <span class= gene  id= 23985028-1-91-110 >E3 ubiquitin ligase</span> and transcriptional repressor of p53, are linked to familial forms of <span class= disease  id= 23985028-1-181-200 >Parkinson's disease</span> (<span class= disease  id= 23985028-1-202-204 >PD</span>).	23985028	null	MUL1	mitochondrial E3 ubiquitin protein ligase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.0087912570948192	2013
ALL	79594	GeneticVariation	BEFREE	In this study, we identify parkin, an <span class= gene  id= 20940148-3-38-57 >E3 ubiquitin-ligase</span> responsible for a common familial form of <span class= disease  id= 20940148-3-100-119 >Parkinson's disease</span>, as a novel ataxin-3 binding partner.	20940148	null	MUL1	mitochondrial E3 ubiquitin protein ligase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.0087912570948192	2011
ALL	79594	GeneticVariation	BEFREE	Mutations in the <span class= gene  id= 26387737-1-17-36 >E3 ubiquitin ligase</span> Parkin have been linked to familial <span class= disease  id= 26387737-1-73-92 >Parkinson's disease</span>.	26387737	null	MUL1	mitochondrial E3 ubiquitin protein ligase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.0087912570948192	2015
ALL	79594	Biomarker	BEFREE	The proposed functions of some of these genes (e.g., <span class= gene  id= 20187256-2-53-72 >E3 ubiquitin ligase</span>, redox-dependent chaperone) have led to the hypothesis that dysfunction of protein quality control pathways contributes to <span class= disease  id= 20187256-2-196-198 >PD</span> neurodegeneration.	20187256	null	MUL1	mitochondrial E3 ubiquitin protein ligase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.0087912570948192	2010
ALL	79594	GeneticVariation	BEFREE	The discovery of mutations in genes encoding protein kinase PTEN-induced kinase 1 (PINK1) and <span class= gene  id= 25345844-1-94-113 >E3 ubiquitin ligase</span> Parkin in familial <span class= disease  id= 25345844-1-133-152 >Parkinson's disease</span> and their association with mitochondria provides compelling evidence that mitochondrial dysfunction is a major contributor to neurodegeneration in <span class= disease  id= 25345844-1-300-319 >Parkinson's disease</span>.	25345844	null	MUL1	mitochondrial E3 ubiquitin protein ligase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.0087912570948192	2014
ALL	79594	GeneticVariation	BEFREE	Parkin, a RING-between-RING-type <span class= gene  id= 23453807-1-33-52 >E3 ubiquitin ligase</span> associated with <span class= disease  id= 23453807-1-69-88 >Parkinson's disease</span>, has a wide neuroprotective activity, preventing cell death in various stress paradigms.	23453807	null	MUL1	mitochondrial E3 ubiquitin protein ligase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.0087912570948192	2013
ALL	79594	Biomarker	BEFREE	Parkin is an <span class= gene  id= 19214989-1-13-32 >E3 ubiquitin ligase</span> encoded by the Parkin gene (also called PARK2, located at 6q25.2-q27) and is involved in the pathogenesis of <span class= disease  id= 19214989-1-142-161 >Parkinson's disease</span> and the development of cancer.	19214989	null	MUL1	mitochondrial E3 ubiquitin protein ligase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.0087912570948192	2009
ALL	79594	GeneticVariation	BEFREE	Mutations of parkin, an <span class= gene  id= 25332110-2-24-43 >E3 ubiquitin ligase</span> that strongly binds to microtubules, are the most frequent cause of recessively inherited <span class= disease  id= 25332110-2-134-136 >PD</span>.	25332110	null	MUL1	mitochondrial E3 ubiquitin protein ligase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.0087912570948192	2014
ALL	79594	Biomarker	BEFREE	Parkin, an <span class= gene  id= 21296869-1-11-30 >E3 ubiquitin ligase</span> implicated in <span class= disease  id= 21296869-1-45-64 >Parkinson's disease</span>, promotes degradation of dysfunctional mitochondria by autophagy.	21296869	null	MUL1	mitochondrial E3 ubiquitin protein ligase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.0087912570948192	2011
ALL	79594	Biomarker	BEFREE	<span class= disease  id= 26517048-1-0-19 >Parkinson's Disease</span> (PD) related genes PINK1, a protein kinase [1], and Parkin, an <span class= gene  id= 26517048-1-83-102 >E3 ubiquitin ligase</span> [2], operate within the same pathway [3-5], which controls, via specific elimination of dysfunctional mitochondria, the quality of the organelle network [6].	26517048	null	MUL1	mitochondrial E3 ubiquitin protein ligase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.0087912570948192	2015
ALL	79594	GeneticVariation	BEFREE	Loss-of-function mutations in PARK2, the gene encoding the <span class= gene  id= 24852371-1-59-78 >E3 ubiquitin ligase</span> Parkin, are the most frequent cause of recessive <span class= disease  id= 24852371-1-128-147 >Parkinson's disease</span> (PD).	24852371	null	MUL1	mitochondrial E3 ubiquitin protein ligase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.0087912570948192	2015
ALL	79594	GeneticVariation	BEFREE	Mutations in parkin, an <span class= gene  id= 21209200-1-24-43 >E3 ubiquitin ligase</span>, are the most common cause of autosomal-recessive <span class= disease  id= 21209200-1-94-113 >Parkinson's disease</span> (<span class= disease  id= 21209200-1-115-117 >PD</span>).	21209200	null	MUL1	mitochondrial E3 ubiquitin protein ligase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.0087912570948192	2011
ALL	79594	Biomarker	BEFREE	We hypothesized that neuronal parkin, a known <span class= gene  id= 12000718-2-46-65 >E3 ubiquitin ligase</span>, facilitates the formation of Lewy bodies (LBs), a pathological hallmark of <span class= disease  id= 12000718-2-142-144 >PD</span>.	12000718	null	MUL1	mitochondrial E3 ubiquitin protein ligase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.0087912570948192	2002
ALL	79594	Biomarker	BEFREE	These findings provide a molecular mechanism of how Parkin recruitment to the mitochondria and Parkin activation as an <span class= gene  id= 26631732-7-119-138 >E3 ubiquitin ligase</span> are regulated by PINK1 and explain the previously unknown mechanism of how Parkin mutations in the UBL domain cause <span class= disease  id= 26631732-7-255-257 >PD</span> pathogenesis.	26631732	null	MUL1	mitochondrial E3 ubiquitin protein ligase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.0087912570948192	2016
ALL	79594	GeneticVariation	BEFREE	The <span class= gene  id= 19800834-2-4-23 >E3 ubiquitin ligase</span> Nrdp1 is shown to interact with the N terminal of Parkin (the first 76 amino acids) and catalyze degradation of Parkin via the ubiquitin-proteasome pathway, suggesting that Nrdp1 may be involved in the development of <span class= disease  id= 19800834-2-241-243 >PD</span> via the regulation of Parkin, We believe we are the first to have screened PD patients for mutations in the Nrdp1 gene to determine the association between these variants and <span class= disease  id= 19800834-2-419-421 >PD</span>.	19800834	null	MUL1	mitochondrial E3 ubiquitin protein ligase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.0087912570948192	2009
ALL	79594	AlteredExpression	BEFREE	The underlying mechanism of pathogenesis in parkin-associated <span class= disease  id= 16049031-2-62-81 >Parkinson's disease</span> (<span class= disease  id= 16049031-2-83-85 >PD</span>) is thought to be due to the loss of parkin's <span class= gene  id= 16049031-2-132-151 >E3 ubiquitin ligase</span> activity.	16049031	null	MUL1	mitochondrial E3 ubiquitin protein ligase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.0087912570948192	2005
ALL	79594	GeneticVariation	BEFREE	Mutations in the PTEN-induced putative kinase 1 (PINK1), a mitochondrial serine-threonine kinase, and Parkin, an <span class= gene  id= 20508036-1-113-132 >E3 ubiquitin ligase</span>, are associated with autosomal-recessive forms of <span class= disease  id= 20508036-1-183-200 >Parkinson disease</span> (<span class= disease  id= 20508036-1-202-204 >PD</span>).	20508036	null	MUL1	mitochondrial E3 ubiquitin protein ligase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.0087912570948192	2010
ALL	79594	AlteredExpression	BEFREE	Parkin <span class= gene  id= 23393160-1-7-26 >E3 ubiquitin-ligase</span> activity and its role in mitochondria homeostasis are thought to play a role in <span class= disease  id= 23393160-1-107-126 >Parkinson's disease</span> (<span class= disease  id= 23393160-1-128-130 >PD</span>).	23393160	null	MUL1	mitochondrial E3 ubiquitin protein ligase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.0087912570948192	2013
ALL	79594	GeneticVariation	BEFREE	Mutations in the parkin gene, encoding an <span class= gene  id= 18020977-4-42-61 >E3 ubiquitin ligase</span>, are responsible for the majority of autosomal recessive <span class= disease  id= 18020977-4-119-121 >PD</span>.	18020977	null	MUL1	mitochondrial E3 ubiquitin protein ligase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.0087912570948192	2008
ALL	79594	AlteredExpression	BEFREE	For example, extensive PPI screens for parkin, a hereditary Parkinson's disease gene, elucidated the function of parkin as an <span class= gene  id= 16840513-6-126-145 >E3 ubiquitin ligase</span>, with localization and activity regulated by contact with its interaction partners, uncovering at least a part of the molecular pathogenesis of <span class= disease  id= 16840513-6-290-309 >Parkinson's disease</span>.	16840513	null	MUL1	mitochondrial E3 ubiquitin protein ligase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.0087912570948192	2006
ALL	79594	GeneticVariation	BEFREE	Mutations in Parkin, an <span class= gene  id= 25728007-1-24-43 >E3 ubiquitin ligase</span>, are associated to autosomal recessive <span class= disease  id= 25728007-1-83-102 >Parkinson's disease</span> (<span class= disease  id= 25728007-1-104-106 >PD</span>).	25728007	null	MUL1	mitochondrial E3 ubiquitin protein ligase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.0087912570948192	2015
ALL	1815	GeneticVariation	BEFREE	<span class= gene  id= 10234518-0-0-20 >Dopamine D4 receptor</span> polymorphism and <span class= disease  id= 10234518-0-38-68 >idiopathic Parkinson's disease</span>.	10234518	receptor	DRD4	dopamine receptor D4	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.0085947194909295	1999
ALL	1815	Biomarker	BEFREE	We have earlier shown the role of <span class= gene  id= 20498626-3-34-38 >DRD4</span>-120 bp duplication marker in <span class= disease  id= 20498626-3-68-70 >PD</span> susceptibility.	20498626	receptor	DRD4	dopamine receptor D4	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.0085947194909295	2010
ALL	1815	GeneticVariation	BEFREE	Genetic susceptibility to <span class= disease  id= 16816977-0-26-45 >Parkinson's disease</span> among South and North Indians: I. Role of polymorphisms in dopamine receptor and transporter genes and association of <span class= gene  id= 16816977-0-164-168 >DRD4</span> 120-bp duplication marker.	16816977	receptor	DRD4	dopamine receptor D4	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.0085947194909295	2006
ALL	1815	GeneticVariation	BEFREE	Association of long variants of the <span class= gene  id= 9727737-0-36-56 >dopamine D4 receptor</span> exon 3 repeat polymorphism with <span class= disease  id= 9727737-0-89-108 >Parkinson's disease</span>.	9727737	receptor	DRD4	dopamine receptor D4	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.0085947194909295	1998
ALL	1815	GeneticVariation	GAD	Parkinsonian patients with previous exposure to metals showed a more severe neuropsychological phenotype, without detectable contribution from genetic factors.	18409686	receptor	DRD4	dopamine receptor D4	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.0085947194909295	2007
ALL	1815	GeneticVariation	BEFREE	Lack of allelic association of <span class= gene  id= 10091613-0-31-51 >dopamine D4 receptor</span> gene polymorphisms with <span class= disease  id= 10091613-0-76-95 >Parkinson's disease</span> in a Chinese population.	10091613	receptor	DRD4	dopamine receptor D4	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.0085947194909295	1999
ALL	1815	GeneticVariation	GAD	No significant association between two other investigated polymorphisms and the phenomenon of sleep attacks in PD was observed.	15390060	receptor	DRD4	dopamine receptor D4	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.0085947194909295	2005
ALL	1815	GeneticVariation	GAD	Genetic susceptibility to Parkinson\'s disease among South and North Indians: I. Role of polymorphisms in dopamine receptor and transporter genes and association of DRD4 120-bp duplication marker.	16816977	receptor	DRD4	dopamine receptor D4	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.0085947194909295	2006
ALL	3458	AlteredExpression	LHGDN	Parkinson's disease patients express significantly elevated levels of IFN-gamma in their blood plasma.	17376993	signaling molecule	IFNG	interferon gamma	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.0084223070213417	2007
ALL	3458	Biomarker	BEFREE	To through light on the mechanisms underlying the stimulation and persistence of glial cell activation in Parkinsonism, we investigate the function of <span class= gene  id= 21472005-1-151-156 >IFN-&gamma;</span> and TNF-&alpha; in experimental models of <span class= disease  id= 21472005-1-193-212 >Parkinson's disease</span> and analyze their relation with local glial cell activation.	21472005	signaling molecule	IFNG	interferon gamma	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.0084223070213417	2011
ALL	3458	GeneticVariation	GAD	Calbindin 1, fibroblast growth factor 20, and alpha-synuclein in sporadic Parkinson\'s disease.	18568448	signaling molecule	IFNG	interferon gamma	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.0084223070213417	2008
ALL	3458	GeneticVariation	BEFREE	Five single nucleotide polymorphisms (SNPs) in the genes coding for <span class= gene  id= 15648059-3-68-84 >interferon-gamma</span> (IFN-gamma; <span class= variant  dbSNP= NA  genes_norm= NA >T874A</span> in intron 1), interferon-gamma receptor 2 (IFN-gamma R2; <span class= variant  dbSNP= rs9808753  genes_norm= 3460 >Gln64Arg</span>), interleukin-10 (IL-10; <span class= variant  dbSNP= NA  genes_norm= NA >G1082A</span> in the promoter region), platelet-activating factor acetylhydrolase (PAF-AH; <span class= variant  dbSNP= rs1051931-rs755206701-s1051931  genes_norm= 3383-7941 >Val379Ala</span>), and intercellular adhesion molecule 1 (ICAM-1; <span class= variant  dbSNP= rs5498  genes_norm= 3383 >Lys469Glu</span>) were genotyped, using pyrosequencing, in 265 patients with <span class= disease  id= 15648059-3-407-409 >PD</span> and 308 controls.	15648059	signaling molecule	IFNG	interferon gamma	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.0084223070213417	2005
ALL	3458	AlteredExpression	LHGDN	Data show that basal level of <span class=gene id=18678243>interferon gamma</span> is higher in <span class=disease id=18678243>Parkinson's disease</span> patients than in healthy control subjects.	18678243	signaling molecule	IFNG	interferon gamma	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.0084223070213417	2008
ALL	5743	GeneticVariation	GAD	the results suggest a possible influence of the COX-2 C8473T SNP in PD, although it only seems to be of importance in men.	17171651	oxidoreductase	PTGS2	prostaglandin-endoperoxide synthase 2	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.0084223070213417	2007
ALL	5743	GeneticVariation	BEFREE	<span class= gene  id= 17171651-0-0-16 >Cyclooxygenase-2</span> polymorphisms in <span class= disease  id= 17171651-0-34-53 >Parkinson's disease</span>.	17171651	oxidoreductase	PTGS2	prostaglandin-endoperoxide synthase 2	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.0084223070213417	2007
ALL	5743	GeneticVariation	LHGDN	Possible influence of the <span class=gene id=17171651>COX-2</span> C8473T SNP in <span class=disease id=17171651>Parkinson's disease</span>, although it only seems to be of importance in men.	17171651	oxidoreductase	PTGS2	prostaglandin-endoperoxide synthase 2	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.0084223070213417	2007
ALL	5743	Biomarker	BEFREE	Leucine-rich repeat kinase 2 modulates <span class= gene  id= 24360742-0-39-55 >cyclooxygenase 2</span> and the inflammatory response in idiopathic and genetic <span class= disease  id= 24360742-0-112-131 >Parkinson's disease</span>.	24360742	oxidoreductase	PTGS2	prostaglandin-endoperoxide synthase 2	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.0084223070213417	2013
ALL	5743	AlteredExpression	LHGDN	tetrahydrobiopterin-induced <span class=gene id=17560944>COX-2</span> expression is responsible for dopamine oxidation, leading to the preferential vulnerability of dopaminergic cells in <span class=disease id=17560944>Parkinson's disease</span>	17560944	oxidoreductase	PTGS2	prostaglandin-endoperoxide synthase 2	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.0084223070213417	2007
ALL	119391	GeneticVariation	GAD	GST polymorphisms, interaction with smoking and pesticide use, and risk for Parkinson\'s disease in a Japanese population.	20472488	oxidoreductase; signaling molecule; cytoskeletal protein; transferase; isomerase; nucleic acid binding	GSTO2	glutathione S-transferase omega 2	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.0083199927067164	2010
ALL	119391	GeneticVariation	GAD	were similar when combining all races.	17194543	oxidoreductase; signaling molecule; cytoskeletal protein; transferase; isomerase; nucleic acid binding	GSTO2	glutathione S-transferase omega 2	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.0083199927067164	2006
ALL	119391	GeneticVariation	GAD	Glutathione S-transferase omega-1 modifies age-at-onset of Alzheimer disease and Parkinson disease.	14570706	oxidoreductase; signaling molecule; cytoskeletal protein; transferase; isomerase; nucleic acid binding	GSTO2	glutathione S-transferase omega 2	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.0083199927067164	2004
ALL	119391	GeneticVariation	BEFREE	Recently, a genomic converging approach using a combination of linkage, expression and association studies has reported significant associations of the glutathione S-transferase omega 1 and 2 (GSTO1 and <span class= gene  id= 15917099-2-203-208 >GSTO2</span>) genes and possibly the protease serine 11 (PRSS11) gene on chromosome 10 with age-at-onset, but not risk, for Alzheimer's disease (AD) and <span class= disease  id= 15917099-2-349-366 >Parkinson disease</span>.	15917099	oxidoreductase; signaling molecule; cytoskeletal protein; transferase; isomerase; nucleic acid binding	GSTO2	glutathione S-transferase omega 2	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.0083199927067164	2004
ALL	119391	GeneticVariation	BEFREE	Glutathione S-transferase omega-1 and 2 genes (GSTO1, <span class= gene  id= 22494505-1-54-59 >GSTO2</span>), residing within an Alzheimer and <span class= disease  id= 22494505-1-95-112 >Parkinson disease</span> (AD and PD) linkage region, have diverse functions including mitigation of oxidative stress and may underlie the pathophysiology of both diseases.	22494505	oxidoreductase; signaling molecule; cytoskeletal protein; transferase; isomerase; nucleic acid binding	GSTO2	glutathione S-transferase omega 2	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.0083199927067164	2012
ALL	119391	GeneticVariation	BEFREE	We investigated the relationship of the seven GST polymorphisms (GSTM1 deletion, GSTT1 deletion, GSTP1 <span class= variant  dbSNP= rs1695  genes_norm= 119391-2944-2950-2952-9446 >rs1695</span>, GSTO1 <span class= variant  dbSNP= rs4925  genes_norm= 119391-2944-2950-2952-9446 >rs4925</span>, GSTO1 <span class= variant  dbSNP= rs11191972  genes_norm= 119391-2944-2950-2952-9446 >rs11191972</span>, <span class= gene  id= 20472488-3-143-148 >GSTO2</span> <span class= variant  dbSNP= rs156697  genes_norm= 119391-2944-2950-2952-9446 >rs156697</span> and <span class= gene  id= 20472488-3-162-167 >GSTO2</span> <span class= variant  dbSNP= rs2297235  genes_norm= 119391-2944-2950-2952-9446 >rs2297235</span>) and <span class= disease  id= 20472488-3-183-185 >PD</span> risk with special reference to the interaction with pesticide use or cigarette smoking among 238 patients with PD cases and 370 controls in a Japanese population.	20472488	oxidoreductase; signaling molecule; cytoskeletal protein; transferase; isomerase; nucleic acid binding	GSTO2	glutathione S-transferase omega 2	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.0083199927067164	2010
ALL	119391	Biomarker	BEFREE	Using 2814 samples from our AD dataset (1773 AD patients) and 1362 samples from our <span class= disease  id= 14570706-5-84-86 >PD</span> dataset (635 PD patients), allelic association studies for age-at-onset effects in AD and <span class= disease  id= 14570706-5-177-179 >PD</span> revealed <span class= negexp >no association</span> for three of the candidates, but a significant association was found for GSTO1 (P=0.007) and a second transcribed member of the GST omega class, <span class= gene  id= 14570706-5-349-354 >GSTO2</span> (P=0.005), located next to GSTO1.	14570706	oxidoreductase; signaling molecule; cytoskeletal protein; transferase; isomerase; nucleic acid binding	GSTO2	glutathione S-transferase omega 2	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.0083199927067164	2004
ALL	7019	GeneticVariation	GAD	Mitochondrial transcription factor A variants and the risk of Parkinson\'s disease.	19925850	transcription factor; signaling molecule; nucleic acid binding	TFAM	transcription factor A, mitochondrial	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.0083199927067164	2009
ALL	7019	GeneticVariation	GAD	Mutational screening of the mitochondrial transcription factors B1 and B2 (TFB1M and TFB2M) in Parkinson\'s disease.	18980857	transcription factor; signaling molecule; nucleic acid binding	TFAM	transcription factor A, mitochondrial	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.0083199927067164	2008
ALL	7019	GeneticVariation	BEFREE	Sequence variants at the genes encoding <span class= gene  id= 18980857-3-40-44 >TFAM</span>, TFB1M and TFB2M could contribute to the risk of developing <span class= disease  id= 18980857-3-105-107 >PD</span>.	18980857	transcription factor; signaling molecule; nucleic acid binding	TFAM	transcription factor A, mitochondrial	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.0083199927067164	2008
ALL	7019	GeneticVariation	BEFREE	Our results indicate that co-occurrence of G/G <span class= variant  dbSNP= rs1801582  genes_norm= 5071 >V380L</span> PARK2 and G/G <span class= variant  dbSNP= rs2306604  genes_norm= 5071-7019 >rs2306604</span> <span class= gene  id= 22361577-11-77-81 >TFAM</span> on the prooxidative HV cluster background can contribute to <span class= disease  id= 22361577-11-142-144 >PD</span> risk.	22361577	transcription factor; signaling molecule; nucleic acid binding	TFAM	transcription factor A, mitochondrial	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.0083199927067164	2012
ALL	7019	Biomarker	BEFREE	Relationships among PGC-1&alpha; and its downstream targets NRF1 and <span class= gene  id= 23939409-6-63-67 >TFAM</span> were very similar in <span class= disease  id= 23939409-6-89-91 >PD</span> and CTL and were related to mitochondrial NADH-driven electron flow.	23939409	transcription factor; signaling molecule; nucleic acid binding	TFAM	transcription factor A, mitochondrial	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.0083199927067164	2014
ALL	7019	GeneticVariation	GAD	Mitochondrial transcription factor A (TFAM) gene variation in Parkinson\'s disease.	18248889	transcription factor; signaling molecule; nucleic acid binding	TFAM	transcription factor A, mitochondrial	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.0083199927067164	2007
ALL	7019	PostTranslationalModification	BEFREE	ERK-mediated phosphorylation of <span class= gene  id= 24768991-0-32-36 >TFAM</span> downregulates mitochondrial transcription: implications for <span class= disease  id= 24768991-0-97-116 >Parkinson's disease</span>.	24768991	transcription factor; signaling molecule; nucleic acid binding	TFAM	transcription factor A, mitochondrial	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.0083199927067164	2014
ALL	1121	GeneticVariation	BEFREE	The APOE genotype (APOE epsilon2 or APOE epsilon4 alleles) and SNCA-<span class= gene  id= 19047559-12-68-72 >REP1</span> polymorphism do <span class= negexp >not seem to influence olfaction in</span> <span class= disease  id= 19047559-12-124-126 >PD</span>.	19047559	transferase; enzyme modulator	CHM	CHM, Rab escort protein 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.008241803526393	2009
ALL	1121	GeneticVariation	BEFREE	The longest size variant (allele 2) of the complex microsatellite repeat <span class= gene  id= 24863655-2-73-77 >Rep1</span> within the SNCA gene promoter is known to confer a <span class= disease  id= 24863655-2-129-131 >PD</span> risk.	24863655	transferase; enzyme modulator	CHM	CHM, Rab escort protein 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.008241803526393	2014
ALL	1121	GeneticVariation	BEFREE	We apply our method to two genome-wide association data sets and localize both the functional variant <span class= gene  id= 23736218-11-102-106 >REP1</span> in the &alpha;-synuclein gene that conveys susceptibility to <span class= disease  id= 23736218-11-162-181 >Parkinson's disease</span> and the APOE gene responsible for the association signal in the Alzheimer's disease data set.	23736218	transferase; enzyme modulator	CHM	CHM, Rab escort protein 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.008241803526393	2013
ALL	1121	Biomarker	BEFREE	Further, the  protective  genotype 259/259 of the <span class= disease  id= 18162487-5-50-52 >PD</span>-associated promoter repeat NACP-<span class= gene  id= 18162487-5-85-89 >Rep1</span> is associated with lower protein levels in blood than genotypes 261/261, 259/261, and 259/263.	18162487	transferase; enzyme modulator	CHM	CHM, Rab escort protein 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.008241803526393	2008
